relative_path,name,fileId,mimeType,shareUrl,downloadUrl,exportUrl
g10/first semester/physics g10/semester one/test banks/Final exam 1.pdf,Final exam 1.pdf,1_bn-VD7X9nUBw3q_s7LRfCdOZmD1Yevf,application/pdf,https://drive.google.com/file/d/1_bn-VD7X9nUBw3q_s7LRfCdOZmD1Yevf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1_bn-VD7X9nUBw3q_s7LRfCdOZmD1Yevf,https://drive.google.com/uc?export=download&id=1_bn-VD7X9nUBw3q_s7LRfCdOZmD1Yevf
g10/first semester/physics g10/semester one/test banks/TORQUE Haliday test bank.pdf,TORQUE Haliday test bank.pdf,1mUum66jFQXkJUpdsPj4pCrjJIE4olQLW,application/pdf,https://drive.google.com/file/d/1mUum66jFQXkJUpdsPj4pCrjJIE4olQLW/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1mUum66jFQXkJUpdsPj4pCrjJIE4olQLW,https://drive.google.com/uc?export=download&id=1mUum66jFQXkJUpdsPj4pCrjJIE4olQLW
g10/first semester/physics g10/semester one/test banks/EQUILIBRIUM AND ELASTICITY.pdf,EQUILIBRIUM AND ELASTICITY.pdf,1_tQv-IOWRJfQ-hGT8aLHgkmcTtUo4Vhh,application/pdf,https://drive.google.com/file/d/1_tQv-IOWRJfQ-hGT8aLHgkmcTtUo4Vhh/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1_tQv-IOWRJfQ-hGT8aLHgkmcTtUo4Vhh,https://drive.google.com/uc?export=download&id=1_tQv-IOWRJfQ-hGT8aLHgkmcTtUo4Vhh
g10/first semester/physics g10/semester one/test banks/CENTER OF MASS.pdf,CENTER OF MASS.pdf,1WssoxuYGCYWFKVwnyyzW4k_LUYMGDdQk,application/pdf,https://drive.google.com/file/d/1WssoxuYGCYWFKVwnyyzW4k_LUYMGDdQk/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1WssoxuYGCYWFKVwnyyzW4k_LUYMGDdQk,https://drive.google.com/uc?export=download&id=1WssoxuYGCYWFKVwnyyzW4k_LUYMGDdQk
g10/first semester/physics g10/semester one/test banks/GRAVITATION Questions.pdf,GRAVITATION Questions.pdf,1t5Mk5PF4oAI3752kRC4yFzIVriYg2Nho,application/pdf,https://drive.google.com/file/d/1t5Mk5PF4oAI3752kRC4yFzIVriYg2Nho/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1t5Mk5PF4oAI3752kRC4yFzIVriYg2Nho,https://drive.google.com/uc?export=download&id=1t5Mk5PF4oAI3752kRC4yFzIVriYg2Nho
g10/first semester/physics g10/semester one/test banks/FORCE AND MOTION (Haliday TB).pdf,FORCE AND MOTION (Haliday TB).pdf,10x8VP435JN-N2pnumgSBE5UE1JixEVEb,application/pdf,https://drive.google.com/file/d/10x8VP435JN-N2pnumgSBE5UE1JixEVEb/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=10x8VP435JN-N2pnumgSBE5UE1JixEVEb,https://drive.google.com/uc?export=download&id=10x8VP435JN-N2pnumgSBE5UE1JixEVEb
g10/first semester/physics g10/semester one/test banks/Chapter 1 MEASUREMENT.pdf,Chapter 1 MEASUREMENT.pdf,1pe0ZnJBWL__2FqyVruEc1iwgoiH0G_wH,application/pdf,https://drive.google.com/file/d/1pe0ZnJBWL__2FqyVruEc1iwgoiH0G_wH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1pe0ZnJBWL__2FqyVruEc1iwgoiH0G_wH,https://drive.google.com/uc?export=download&id=1pe0ZnJBWL__2FqyVruEc1iwgoiH0G_wH
g10/first semester/physics g10/semester one/test banks/Serway Vuille College Physics.pdf,Serway Vuille College Physics.pdf,1jpCoKm2y7b3fWm2CJ8F7A9pwwV9o472U,application/pdf,https://drive.google.com/file/d/1jpCoKm2y7b3fWm2CJ8F7A9pwwV9o472U/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jpCoKm2y7b3fWm2CJ8F7A9pwwV9o472U,https://drive.google.com/uc?export=download&id=1jpCoKm2y7b3fWm2CJ8F7A9pwwV9o472U
g10/first semester/physics g10/semester one/test banks/Halliday-Resnick-Walker - Fundamentals of Physics - 10th Edition.pdf,Halliday-Resnick-Walker - Fundamentals of Physics - 10th Edition.pdf,1O3uzNA59iqvbYW7yyY-B1In5JPRyRq5J,application/pdf,https://drive.google.com/file/d/1O3uzNA59iqvbYW7yyY-B1In5JPRyRq5J/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1O3uzNA59iqvbYW7yyY-B1In5JPRyRq5J,https://drive.google.com/uc?export=download&id=1O3uzNA59iqvbYW7yyY-B1In5JPRyRq5J
g10/first semester/physics g10/semester one/test banks/book Giancoli_Physics_7th_edition.pdf,book Giancoli_Physics_7th_edition.pdf,19xDIN_RCsq7VDgCA9tiStRrEnDRLdsd5,application/pdf,https://drive.google.com/file/d/19xDIN_RCsq7VDgCA9tiStRrEnDRLdsd5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=19xDIN_RCsq7VDgCA9tiStRrEnDRLdsd5,https://drive.google.com/uc?export=download&id=19xDIN_RCsq7VDgCA9tiStRrEnDRLdsd5
"g10/first semester/physics g10/semester one/test banks/8.01-Physics for Scientists and Engineers with Modern Physics-Serway,Jewett.pdf","8.01-Physics for Scientists and Engineers with Modern Physics-Serway,Jewett.pdf",1-dO3IRT1E6Njv3mvy-UO6nblMBA_zVUN,application/pdf,https://drive.google.com/file/d/1-dO3IRT1E6Njv3mvy-UO6nblMBA_zVUN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-dO3IRT1E6Njv3mvy-UO6nblMBA_zVUN,https://drive.google.com/uc?export=download&id=1-dO3IRT1E6Njv3mvy-UO6nblMBA_zVUN
g10/first semester/physics g10/semester one/LO3/LO. 3 Newton_s 1st _ 2nd law - Questions and answers.pdf,LO. 3 Newton_s 1st _ 2nd law - Questions and answers.pdf,1jOmcelXYQABvVOMzzTJHbuCWq06SVL6Z,application/pdf,https://drive.google.com/file/d/1jOmcelXYQABvVOMzzTJHbuCWq06SVL6Z/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1jOmcelXYQABvVOMzzTJHbuCWq06SVL6Z,https://drive.google.com/uc?export=download&id=1jOmcelXYQABvVOMzzTJHbuCWq06SVL6Z
g10/first semester/physics g10/semester one/LO3/LO. 3 Circular motion Answers.pdf,LO. 3 Circular motion Answers.pdf,1SnmlhdIolXjj10VZyABRHH-0Q-O8KSrz,application/pdf,https://drive.google.com/file/d/1SnmlhdIolXjj10VZyABRHH-0Q-O8KSrz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SnmlhdIolXjj10VZyABRHH-0Q-O8KSrz,https://drive.google.com/uc?export=download&id=1SnmlhdIolXjj10VZyABRHH-0Q-O8KSrz
g10/first semester/physics g10/semester one/LO3/LO3 Session (12)  CIRCULAR MOTION.pdf,LO3 Session (12)  CIRCULAR MOTION.pdf,1z1imvO8pLstiKgDVv8JurmDpcr1ZeslW,application/pdf,https://drive.google.com/file/d/1z1imvO8pLstiKgDVv8JurmDpcr1ZeslW/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1z1imvO8pLstiKgDVv8JurmDpcr1ZeslW,https://drive.google.com/uc?export=download&id=1z1imvO8pLstiKgDVv8JurmDpcr1ZeslW
g10/first semester/physics g10/semester one/LO3/LO3 Session (09)  NewtonGÇÖs Laws.pdf,LO3 Session (09)  NewtonGÇÖs Laws.pdf,159CgIwB3JJmaJKzrQPgvY8epPV4UW1is,application/pdf,https://drive.google.com/file/d/159CgIwB3JJmaJKzrQPgvY8epPV4UW1is/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=159CgIwB3JJmaJKzrQPgvY8epPV4UW1is,https://drive.google.com/uc?export=download&id=159CgIwB3JJmaJKzrQPgvY8epPV4UW1is
g10/first semester/physics g10/semester one/LO3/LO3 Session (10)  Net force.pdf,LO3 Session (10)  Net force.pdf,1g8w7eb3_-HzNp-bbDaY_ckXv-qsoaDVk,application/pdf,https://drive.google.com/file/d/1g8w7eb3_-HzNp-bbDaY_ckXv-qsoaDVk/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1g8w7eb3_-HzNp-bbDaY_ckXv-qsoaDVk,https://drive.google.com/uc?export=download&id=1g8w7eb3_-HzNp-bbDaY_ckXv-qsoaDVk
g10/first semester/physics g10/semester one/LO3/LO3 Session (11) Net Force (Part 2).pdf,LO3 Session (11) Net Force (Part 2).pdf,1qWR-kkMAopEkEUg_OLJJj4aW9w6t5OT9,application/pdf,https://drive.google.com/file/d/1qWR-kkMAopEkEUg_OLJJj4aW9w6t5OT9/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1qWR-kkMAopEkEUg_OLJJj4aW9w6t5OT9,https://drive.google.com/uc?export=download&id=1qWR-kkMAopEkEUg_OLJJj4aW9w6t5OT9
g10/first semester/physics g10/semester one/LO2/Newton_s 3rd law  LO. 2 - Answers.pdf,Newton_s 3rd law  LO. 2 - Answers.pdf,1IO5Emg0PmzULb1KrexWN2EntbUbrOqSl,application/pdf,https://drive.google.com/file/d/1IO5Emg0PmzULb1KrexWN2EntbUbrOqSl/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1IO5Emg0PmzULb1KrexWN2EntbUbrOqSl,https://drive.google.com/uc?export=download&id=1IO5Emg0PmzULb1KrexWN2EntbUbrOqSl
g10/first semester/physics g10/semester one/LO2/LO2 Session 08 Newton's 3rd law.pdf,LO2 Session 08 Newton's 3rd law.pdf,12-fX54HhK9rxLeYz60lc82X3YNqH0xOg,application/pdf,https://drive.google.com/file/d/12-fX54HhK9rxLeYz60lc82X3YNqH0xOg/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=12-fX54HhK9rxLeYz60lc82X3YNqH0xOg,https://drive.google.com/uc?export=download&id=12-fX54HhK9rxLeYz60lc82X3YNqH0xOg
g10/first semester/physics g10/semester one/LO2/LO2 Session 07 Forces.pdf,LO2 Session 07 Forces.pdf,1nOt5ZpmosnaY62d7FSEdVPJOOcSo1rqN,application/pdf,https://drive.google.com/file/d/1nOt5ZpmosnaY62d7FSEdVPJOOcSo1rqN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1nOt5ZpmosnaY62d7FSEdVPJOOcSo1rqN,https://drive.google.com/uc?export=download&id=1nOt5ZpmosnaY62d7FSEdVPJOOcSo1rqN
g10/first semester/physics g10/semester one/LO1/Solutions of measurement problems  LO. 1.pdf,Solutions of measurement problems  LO. 1.pdf,1TB5aR8Zv-K5XUC5di6rfvo8x6W8y3EtH,application/pdf,https://drive.google.com/file/d/1TB5aR8Zv-K5XUC5di6rfvo8x6W8y3EtH/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1TB5aR8Zv-K5XUC5di6rfvo8x6W8y3EtH,https://drive.google.com/uc?export=download&id=1TB5aR8Zv-K5XUC5di6rfvo8x6W8y3EtH
g10/first semester/physics g10/semester one/LO1/LO1 Session (01) systems of measurement.pdf,LO1 Session (01) systems of measurement.pdf,11g530gLxkTqnHon0MatCBdcleibhWVbu,application/pdf,https://drive.google.com/file/d/11g530gLxkTqnHon0MatCBdcleibhWVbu/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=11g530gLxkTqnHon0MatCBdcleibhWVbu,https://drive.google.com/uc?export=download&id=11g530gLxkTqnHon0MatCBdcleibhWVbu
g10/first semester/physics g10/semester one/LO1/LO1 Session (04)  Dimensional analysis.pdf,LO1 Session (04)  Dimensional analysis.pdf,1TJFQjUonwXufE6D0tFDK7jFcyxZp8Vha,application/pdf,https://drive.google.com/file/d/1TJFQjUonwXufE6D0tFDK7jFcyxZp8Vha/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1TJFQjUonwXufE6D0tFDK7jFcyxZp8Vha,https://drive.google.com/uc?export=download&id=1TJFQjUonwXufE6D0tFDK7jFcyxZp8Vha
g10/first semester/physics g10/semester one/LO1/LO1 Session (02) Unit Conversion.pdf,LO1 Session (02) Unit Conversion.pdf,1dxTHb6pRCrSrt6CeX8-ebSTGyA2TB0nf,application/pdf,https://drive.google.com/file/d/1dxTHb6pRCrSrt6CeX8-ebSTGyA2TB0nf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1dxTHb6pRCrSrt6CeX8-ebSTGyA2TB0nf,https://drive.google.com/uc?export=download&id=1dxTHb6pRCrSrt6CeX8-ebSTGyA2TB0nf
g10/first semester/physics g10/semester one/LO1/LO1 Session (03)  Measurement Errors.pdf,LO1 Session (03)  Measurement Errors.pdf,1iDt417HQF9nRWwePt_w-jg5QxA6Nk-AZ,application/pdf,https://drive.google.com/file/d/1iDt417HQF9nRWwePt_w-jg5QxA6Nk-AZ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1iDt417HQF9nRWwePt_w-jg5QxA6Nk-AZ,https://drive.google.com/uc?export=download&id=1iDt417HQF9nRWwePt_w-jg5QxA6Nk-AZ
g10/first semester/physics g10/semester one/LO4/LO. 4 Newton_s Universal law of gravitation answers.pdf,LO. 4 Newton_s Universal law of gravitation answers.pdf,1Z3tJ2BQrNFyY1Q86Pw_omRDiszICkroS,application/pdf,https://drive.google.com/file/d/1Z3tJ2BQrNFyY1Q86Pw_omRDiszICkroS/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Z3tJ2BQrNFyY1Q86Pw_omRDiszICkroS,https://drive.google.com/uc?export=download&id=1Z3tJ2BQrNFyY1Q86Pw_omRDiszICkroS
g10/first semester/physics g10/semester one/LO4/LO4 Session (13)  NewtonGÇÖs Law of Universal Gravitation.pdf,LO4 Session (13)  NewtonGÇÖs Law of Universal Gravitation.pdf,1iMlXsANNOWZIOZYIYSmkZ4ye2iu5yzH-,application/pdf,https://drive.google.com/file/d/1iMlXsANNOWZIOZYIYSmkZ4ye2iu5yzH-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1iMlXsANNOWZIOZYIYSmkZ4ye2iu5yzH-,https://drive.google.com/uc?export=download&id=1iMlXsANNOWZIOZYIYSmkZ4ye2iu5yzH-
g10/first semester/physics g10/semester one/LO4/LO4 Session (14)  Apparent weight &  Free fall.pdf,LO4 Session (14)  Apparent weight &  Free fall.pdf,1tJAndQzYDkSaEOJQlMaovj0dTsCjOi0G,application/pdf,https://drive.google.com/file/d/1tJAndQzYDkSaEOJQlMaovj0dTsCjOi0G/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tJAndQzYDkSaEOJQlMaovj0dTsCjOi0G,https://drive.google.com/uc?export=download&id=1tJAndQzYDkSaEOJQlMaovj0dTsCjOi0G
g10/first semester/physics g10/semester one/LO6/LO. 6 _ 7  Elasticity _ Hook_s Law Questions _ answers - Copy.pdf,LO. 6 _ 7  Elasticity _ Hook_s Law Questions _ answers - Copy.pdf,1rmqYWRrP6e_F0k6zfHWscUXiEUZynHD4,application/pdf,https://drive.google.com/file/d/1rmqYWRrP6e_F0k6zfHWscUXiEUZynHD4/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rmqYWRrP6e_F0k6zfHWscUXiEUZynHD4,https://drive.google.com/uc?export=download&id=1rmqYWRrP6e_F0k6zfHWscUXiEUZynHD4
g10/first semester/physics g10/semester one/LO6/Session (19)  LO6 - Young_s Modulus of Elasticity.pdf,Session (19)  LO6 - Young_s Modulus of Elasticity.pdf,1a0Ik-iD8vhhqHaEkAQPdh1tIXhS53KNW,application/pdf,https://drive.google.com/file/d/1a0Ik-iD8vhhqHaEkAQPdh1tIXhS53KNW/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1a0Ik-iD8vhhqHaEkAQPdh1tIXhS53KNW,https://drive.google.com/uc?export=download&id=1a0Ik-iD8vhhqHaEkAQPdh1tIXhS53KNW
g10/first semester/physics g10/semester one/additional refrence/Serway Vuille College Physics.pdf,Serway Vuille College Physics.pdf,1FyINU6ToPmQcvDL_He8PzxUCmA-3wjy-,application/pdf,https://drive.google.com/file/d/1FyINU6ToPmQcvDL_He8PzxUCmA-3wjy-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1FyINU6ToPmQcvDL_He8PzxUCmA-3wjy-,https://drive.google.com/uc?export=download&id=1FyINU6ToPmQcvDL_He8PzxUCmA-3wjy-
g10/first semester/physics g10/semester one/additional refrence/Halliday-Resnick-Walker - Fundamentals of Physics - 10th Edition.pdf,Halliday-Resnick-Walker - Fundamentals of Physics - 10th Edition.pdf,1SdV8Tw576P7DUwlGrkFeo_DCt5f4l_Dl,application/pdf,https://drive.google.com/file/d/1SdV8Tw576P7DUwlGrkFeo_DCt5f4l_Dl/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SdV8Tw576P7DUwlGrkFeo_DCt5f4l_Dl,https://drive.google.com/uc?export=download&id=1SdV8Tw576P7DUwlGrkFeo_DCt5f4l_Dl
g10/first semester/physics g10/semester one/additional refrence/book Giancoli_Physics_7th_edition.pdf,book Giancoli_Physics_7th_edition.pdf,1SB7-qKbciavCN4G2IpvtJImT9hXnMK2H,application/pdf,https://drive.google.com/file/d/1SB7-qKbciavCN4G2IpvtJImT9hXnMK2H/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SB7-qKbciavCN4G2IpvtJImT9hXnMK2H,https://drive.google.com/uc?export=download&id=1SB7-qKbciavCN4G2IpvtJImT9hXnMK2H
"g10/first semester/physics g10/semester one/additional refrence/8.01-Physics for Scientists and Engineers with Modern Physics-Serway,Jewett.pdf","8.01-Physics for Scientists and Engineers with Modern Physics-Serway,Jewett.pdf",1DOISN80QB0dWorRWkG3_KGD7pt6ZCSMY,application/pdf,https://drive.google.com/file/d/1DOISN80QB0dWorRWkG3_KGD7pt6ZCSMY/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1DOISN80QB0dWorRWkG3_KGD7pt6ZCSMY,https://drive.google.com/uc?export=download&id=1DOISN80QB0dWorRWkG3_KGD7pt6ZCSMY
g10/first semester/physics g10/semester one/additional refrence/Physics Book.pdf,Physics Book.pdf,1tItFkFjA3XSJVxb81f54cxW37EOJjaUC,application/pdf,https://drive.google.com/file/d/1tItFkFjA3XSJVxb81f54cxW37EOJjaUC/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1tItFkFjA3XSJVxb81f54cxW37EOJjaUC,https://drive.google.com/uc?export=download&id=1tItFkFjA3XSJVxb81f54cxW37EOJjaUC
g10/first semester/mechanics g10/first semester/mechanics g10 first semester .html,mechanics g10 first semester .html,1LFD2lRp4RSE_pkpf3dJN0Ne2AHhUFgFJ,text/html,https://drive.google.com/file/d/1LFD2lRp4RSE_pkpf3dJN0Ne2AHhUFgFJ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1LFD2lRp4RSE_pkpf3dJN0Ne2AHhUFgFJ,https://drive.google.com/uc?export=download&id=1LFD2lRp4RSE_pkpf3dJN0Ne2AHhUFgFJ
g10/first semester/mechanics g10/first semester/Test banks/TestBank (1).pdf,TestBank (1).pdf,1FhqK4rnObR1ZIwVHhseFWXikfgkXuo14,application/pdf,https://drive.google.com/file/d/1FhqK4rnObR1ZIwVHhseFWXikfgkXuo14/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1FhqK4rnObR1ZIwVHhseFWXikfgkXuo14,https://drive.google.com/uc?export=download&id=1FhqK4rnObR1ZIwVHhseFWXikfgkXuo14
g10/first semester/mechanics g10/first semester/Test banks/Quiz Mechanics NO.1.pdf,Quiz Mechanics NO.1.pdf,1vMeVCsGqrmFlvKF5fZQiFW8s0ysm12Gt,application/pdf,https://drive.google.com/file/d/1vMeVCsGqrmFlvKF5fZQiFW8s0ysm12Gt/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1vMeVCsGqrmFlvKF5fZQiFW8s0ysm12Gt,https://drive.google.com/uc?export=download&id=1vMeVCsGqrmFlvKF5fZQiFW8s0ysm12Gt
g10/first semester/mechanics g10/first semester/Test banks/LO 1 exercise.pptx,LO 1 exercise.pptx,18MVH11tjMexi8WYU6Tror_ir6UaRUqDD,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/18MVH11tjMexi8WYU6Tror_ir6UaRUqDD/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=18MVH11tjMexi8WYU6Tror_ir6UaRUqDD,https://drive.google.com/uc?export=download&id=18MVH11tjMexi8WYU6Tror_ir6UaRUqDD
g10/first semester/mechanics g10/first semester/Test banks/Final revision on Mechanics with Answer.pdf,Final revision on Mechanics with Answer.pdf,1aU60gW_uYmPcSaLGA289vTZ30NlyfrS6,application/pdf,https://drive.google.com/file/d/1aU60gW_uYmPcSaLGA289vTZ30NlyfrS6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1aU60gW_uYmPcSaLGA289vTZ30NlyfrS6,https://drive.google.com/uc?export=download&id=1aU60gW_uYmPcSaLGA289vTZ30NlyfrS6
g10/first semester/mechanics g10/first semester/Test banks/final+revision+on+mechanics+for+grade+10+first+semester+2017.pdf,final+revision+on+mechanics+for+grade+10+first+semester+2017.pdf,1w4vGVFtJoOfPVwZxzAlzCSx_tbfY7m5b,application/pdf,https://drive.google.com/file/d/1w4vGVFtJoOfPVwZxzAlzCSx_tbfY7m5b/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1w4vGVFtJoOfPVwZxzAlzCSx_tbfY7m5b,https://drive.google.com/uc?export=download&id=1w4vGVFtJoOfPVwZxzAlzCSx_tbfY7m5b
g10/first semester/mechanics g10/first semester/LO1/ME 1.01.pptx,ME 1.01.pptx,1uy824Y3C5VfU1aQ5EwN2mjgvT-J21prS,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1uy824Y3C5VfU1aQ5EwN2mjgvT-J21prS/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1uy824Y3C5VfU1aQ5EwN2mjgvT-J21prS,https://drive.google.com/uc?export=download&id=1uy824Y3C5VfU1aQ5EwN2mjgvT-J21prS
g10/first semester/mechanics g10/first semester/LO1/ME 1.01.3 (2).pptx,ME 1.01.3 (2).pptx,1dk-lHXH1bLPEGpbNk8YvqVpHs6p8U9ja,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1dk-lHXH1bLPEGpbNk8YvqVpHs6p8U9ja/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1dk-lHXH1bLPEGpbNk8YvqVpHs6p8U9ja,https://drive.google.com/uc?export=download&id=1dk-lHXH1bLPEGpbNk8YvqVpHs6p8U9ja
g10/first semester/mechanics g10/first semester/LO1/ME 1.01.4.pptx,ME 1.01.4.pptx,1utM0KVsNJSudvcsqcswTKW0YD6iDBxtv,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1utM0KVsNJSudvcsqcswTKW0YD6iDBxtv/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1utM0KVsNJSudvcsqcswTKW0YD6iDBxtv,https://drive.google.com/uc?export=download&id=1utM0KVsNJSudvcsqcswTKW0YD6iDBxtv
g10/first semester/mechanics g10/first semester/LO1/1 Displacement time graph.pptx,1 Displacement time graph.pptx,1lVQzs5DZjlgfhMnVr7VPHpawLl9157jK,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1lVQzs5DZjlgfhMnVr7VPHpawLl9157jK/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1lVQzs5DZjlgfhMnVr7VPHpawLl9157jK,https://drive.google.com/uc?export=download&id=1lVQzs5DZjlgfhMnVr7VPHpawLl9157jK
g10/first semester/mechanics g10/first semester/LO1/3 acceleration time graph.pptx,3 acceleration time graph.pptx,1KnVv3-b-N1AkElBPkNZ6P2AypydebknQ,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1KnVv3-b-N1AkElBPkNZ6P2AypydebknQ/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1KnVv3-b-N1AkElBPkNZ6P2AypydebknQ,https://drive.google.com/uc?export=download&id=1KnVv3-b-N1AkElBPkNZ6P2AypydebknQ
g10/first semester/mechanics g10/first semester/LO1/2 velocity time graph.pptx,2 velocity time graph.pptx,1gaL-F6jrxfT4QfdEBouJF5ypQCtYHXjN,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1gaL-F6jrxfT4QfdEBouJF5ypQCtYHXjN/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1gaL-F6jrxfT4QfdEBouJF5ypQCtYHXjN,https://drive.google.com/uc?export=download&id=1gaL-F6jrxfT4QfdEBouJF5ypQCtYHXjN
g10/first semester/mechanics g10/first semester/LO1/4 relative velocity averrage velocity.pptx,4 relative velocity averrage velocity.pptx,1ZNBJs1km10rYssXlDYN-OJ8r1nNrYW1C,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1ZNBJs1km10rYssXlDYN-OJ8r1nNrYW1C/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1ZNBJs1km10rYssXlDYN-OJ8r1nNrYW1C,https://drive.google.com/uc?export=download&id=1ZNBJs1km10rYssXlDYN-OJ8r1nNrYW1C
g10/first semester/mechanics g10/first semester/LO1/relative velocity.pdf,relative velocity.pdf,1C8sXIF2OvV0s5RCX3CXqPYwd1lN8YsL7,application/pdf,https://drive.google.com/file/d/1C8sXIF2OvV0s5RCX3CXqPYwd1lN8YsL7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1C8sXIF2OvV0s5RCX3CXqPYwd1lN8YsL7,https://drive.google.com/uc?export=download&id=1C8sXIF2OvV0s5RCX3CXqPYwd1lN8YsL7
g10/first semester/mechanics g10/first semester/LO1/LO 1 ME.pptx,LO 1 ME.pptx,1PEFE62wGIVaK5XRJwcJr88JXaTmjiF40,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1PEFE62wGIVaK5XRJwcJr88JXaTmjiF40/edit?usp=drivesdk&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1PEFE62wGIVaK5XRJwcJr88JXaTmjiF40,https://drive.google.com/uc?export=download&id=1PEFE62wGIVaK5XRJwcJr88JXaTmjiF40
g10/first semester/mechanics g10/first semester/LO2/ME 1.02.3.pptx,ME 1.02.3.pptx,1iSdg9W5v2X2WZzkFrnpP9jzZvw16aQEz,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1iSdg9W5v2X2WZzkFrnpP9jzZvw16aQEz/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1iSdg9W5v2X2WZzkFrnpP9jzZvw16aQEz,https://drive.google.com/uc?export=download&id=1iSdg9W5v2X2WZzkFrnpP9jzZvw16aQEz
g10/first semester/mechanics g10/first semester/LO2/Area under the curve.pptx,Area under the curve.pptx,1warUiW0KsrhodQEDrSH-eUHcTkYAOZJJ,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1warUiW0KsrhodQEDrSH-eUHcTkYAOZJJ/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1warUiW0KsrhodQEDrSH-eUHcTkYAOZJJ,https://drive.google.com/uc?export=download&id=1warUiW0KsrhodQEDrSH-eUHcTkYAOZJJ
